url,2021-07-21
https://www.opentable.com/r/bin-5-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjoxLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,9
https://www.opentable.com/bocelli-ristorante?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,6
https://www.opentable.com/r/violettes-cellar-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,2
https://www.opentable.com/r/corner-house-bbq-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/sakana-sushi-and-hibachi-steakhouse-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,2
https://www.opentable.com/r/taste-of-india-ii-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/incas-grill-peruvian-cuisine-staten-island-2?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,1
https://www.opentable.com/the-stone-house-at-clove-lakes-ny?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,8
https://www.opentable.com/r/the-richmond-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,17
https://www.opentable.com/r/richmond-republic-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,5
https://www.opentable.com/r/grand-sahara-mediterranean-grill-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/pastavino-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,7
https://www.opentable.com/r/lilyas-restaurant-and-grill-cafe-gourmand-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/taverna-on-the-bay-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,2
https://www.opentable.com/south-fin-grill?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,12
https://www.opentable.com/r/sofias-taqueria-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,8
https://www.opentable.com/r/bayou-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,3
https://www.opentable.com/lorenzos-restaurant-bar-and-caberet-hilton-garden-inn-si?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/sallys-southern-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,2
https://www.opentable.com/r/ohenrys-publick-house-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/angelinas-ristorante-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,17
https://www.opentable.com/r/brunos-bakery-and-restaurant-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,6
https://www.opentable.com/r/vinum-wine-bar-and-restauarant-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,4
https://www.opentable.com/r/maizal-restaurant-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,8
https://www.opentable.com/r/mountain-fusion-inc-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/michaels-martinis-and-meatballs-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/flour-and-oak-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,2
https://www.opentable.com/r/mimmos-brick-oven-pizza-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/panini-grill-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
https://www.opentable.com/r/marmar-restaurant-staten-island?corrid=f7277686-1d19-4e48-9c04-ddd2bc6a95e7&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&p=1&sd=2021-07-22T22%3A00%3A00,0
